f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label
31,147,82,71,94,2,2,4,5,2,5,0,0,58,18,0,0,0,0,0,0,0,0,0,0,0,0
74,77,81,72,94,0,37,25,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1
76,77,76,71,97,32,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
89,96,76,71,94,0,0,6,16,1,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,71,94,0,37,9,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,77,76,71,94,0,71,17,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,77,76,72,94,0,2,21,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
71,77,79,77,94,0,0,0,56,6,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,1
71,77,76,111,115,0,0,37,25,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0
59,77,79,80,94,0,1,20,28,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1
130,77,76,71,94,0,56,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,79,77,71,94,29,20,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
76,79,76,71,94,0,0,65,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,118,76,71,94,0,0,0,0,22,52,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,77,76,71,94,9,18,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,110,76,72,95,0,0,63,16,0,0,0,41,4,0,0,0,0,0,0,0,0,0,1,0,0,0
53,111,87,71,94,0,2,0,3,0,26,36,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0
100,77,76,74,94,42,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
78,77,76,71,94,6,57,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,111,76,71,94,0,0,0,0,5,44,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,77,103,101,94,0,42,40,0,0,0,0,0,0,0,0,0,0,4,37,0,1,0,0,0,0,0
117,79,84,71,94,0,9,37,62,2,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
66,81,87,71,94,0,7,5,1,29,18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
100,98,76,71,94,22,1,0,0,20,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,103,149,89,94,0,5,0,0,0,14,47,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0
89,87,93,71,94,0,3,0,31,47,0,0,0,1,4,7,12,0,0,0,0,0,0,0,0,0,1
55,85,76,71,94,2,1,4,1,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,110,108,71,94,28,21,0,1,1,0,0,0,0,19,39,0,1,0,0,0,0,0,0,0,0,0
56,80,78,71,94,0,0,0,18,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
133,77,76,71,94,23,23,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,96,76,71,94,0,0,4,1,0,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,83,76,71,94,0,1,21,28,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,100,76,71,94,0,1,2,12,50,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,3,4,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,90,82,74,94,0,0,0,0,8,54,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1
16,77,134,89,94,0,0,2,1,0,0,0,0,0,0,0,0,14,42,0,2,0,0,0,0,0,0
84,95,76,71,94,1,0,7,41,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,106,98,73,94,0,62,0,1,2,1,60,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0
131,121,76,71,95,29,20,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,81,123,72,94,63,2,0,0,0,0,0,0,0,0,0,19,23,0,0,0,1,0,0,0,0,0
67,116,76,71,94,49,5,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,0,0,0,0,1
85,107,76,71,94,0,0,23,23,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,97,76,71,94,0,14,78,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,92,76,71,94,32,47,0,1,2,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,77,76,71,94,0,26,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,77,76,71,94,1,1,1,26,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,99,76,71,94,0,0,19,34,47,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,91,76,82,94,0,0,0,3,0,33,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
20,100,119,71,94,0,3,3,2,0,0,0,0,0,0,37,21,0,0,0,0,0,0,0,0,0,0
96,95,76,71,94,0,0,0,18,28,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,78,72,94,0,19,90,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,133,131,71,94,0,0,0,3,0,0,0,0,4,55,8,34,0,0,0,0,0,0,0,0,0,0
98,116,82,71,94,0,0,14,32,42,3,0,0,26,18,0,0,0,0,0,0,0,0,0,0,0,0
78,131,76,71,94,14,32,0,0,0,2,11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,83,76,71,94,0,1,2,1,58,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,141,81,71,94,16,63,0,0,0,23,38,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0
65,77,77,72,94,0,0,11,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80,80,76,71,94,0,0,14,50,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,78,77,71,94,0,0,0,72,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
15,110,88,76,97,0,2,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,3,2,0,0,0
102,95,76,71,94,3,3,0,31,31,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,98,76,72,95,0,3,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
77,77,76,71,94,0,37,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,82,76,71,94,0,33,33,63,16,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
45,144,133,71,94,0,0,1,0,0,39,6,0,0,21,81,0,0,0,0,0,0,0,0,0,0,0
20,118,90,75,94,0,0,0,4,3,0,1,0,14,37,0,0,0,0,2,3,0,0,0,0,0,0
65,90,76,71,94,2,6,0,0,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,79,76,71,94,12,50,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,77,76,71,94,0,38,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,122,76,71,94,0,0,0,62,0,0,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,83,77,71,94,44,19,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
57,81,76,71,94,0,0,0,0,39,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,82,71,94,0,0,0,50,12,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
49,94,76,71,94,1,1,0,0,0,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,91,76,71,94,0,0,0,1,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,111,108,71,94,0,1,4,0,0,0,0,0,0,24,34,1,2,0,0,0,0,0,0,0,0,0
136,99,78,71,94,0,37,9,46,0,36,25,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
63,77,76,71,94,0,2,13,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,85,77,113,113,5,4,0,0,13,32,0,0,0,0,1,0,0,0,0,0,0,37,1,0,0,0
130,77,76,71,94,0,44,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,136,76,71,94,0,0,0,0,0,4,2,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0
36,100,76,71,94,0,2,1,0,0,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,0,25,87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,85,76,71,94,0,5,1,31,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,106,103,71,94,0,0,0,56,6,0,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0
59,114,84,71,94,2,1,0,32,14,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0
107,79,76,71,94,3,0,55,37,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,98,76,71,94,19,44,0,0,21,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,77,76,71,94,0,40,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,134,96,71,94,0,1,1,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0,0,0,0,0
63,90,76,71,94,1,2,0,0,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,95,76,71,94,56,6,0,4,16,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,91,76,73,96,0,4,1,0,21,57,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
92,104,82,71,94,0,3,56,6,0,0,30,15,0,0,2,4,0,0,0,0,0,0,0,0,0,1
16,77,119,103,94,0,0,1,2,0,0,0,0,0,0,0,0,4,16,36,0,0,0,0,0,0,0
54,96,76,73,104,0,0,0,0,0,46,17,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
69,99,82,71,94,0,8,12,0,0,36,25,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1
93,107,76,71,94,0,0,0,0,38,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,93,83,75,94,0,0,0,0,0,61,3,0,0,0,0,0,0,6,2,0,0,0,0,0,0,1
131,84,76,71,94,62,56,6,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,77,82,94,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1
14,115,102,71,101,0,0,0,0,0,0,1,0,0,36,23,0,0,0,0,0,0,0,0,0,4,0
15,82,95,71,94,0,0,0,0,0,1,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0,1
61,77,76,73,97,1,38,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
116,80,76,71,94,0,39,28,1,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,119,76,71,94,0,2,0,0,16,47,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,77,72,94,0,0,0,39,26,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
69,79,76,71,94,49,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,107,76,74,94,0,0,0,3,0,0,60,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
93,89,76,71,94,5,42,0,2,5,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,122,76,71,94,0,0,0,0,0,0,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,85,158,80,94,0,0,0,0,12,34,0,0,0,0,0,0,49,22,0,0,0,1,0,0,0,0
60,77,76,71,94,0,0,2,9,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,112,76,71,94,71,8,0,0,0,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0
74,120,113,71,94,31,32,2,0,0,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0
76,77,117,125,94,19,2,0,32,14,0,0,0,0,0,0,0,0,0,61,8,0,0,0,0,0,0
41,102,76,71,94,0,0,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,102,98,71,94,0,9,0,0,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0,1
58,80,83,76,94,0,1,1,41,5,0,0,0,1,4,0,0,0,2,6,0,0,0,0,0,0,1
115,77,78,71,94,9,81,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,200,80,71,95,0,0,0,0,0,1,11,48,87,10,0,0,0,0,0,0,0,0,0,1,0,0
49,91,83,71,94,0,0,0,3,3,38,8,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1
78,77,76,71,94,0,44,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,104,76,71,94,0,0,1,1,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,83,76,71,94,0,19,44,0,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102,77,76,71,94,0,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,113,76,71,94,0,0,0,1,1,0,0,27,17,0,0,0,0,0,0,0,0,0,0,0,0,0
118,88,76,71,94,0,0,25,37,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,110,71,94,0,3,2,1,2,0,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0
42,103,76,71,94,0,3,0,0,0,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,0,0,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,79,76,71,94,0,42,5,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,133,76,71,94,0,2,2,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,118,76,71,94,0,0,0,50,12,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0
145,78,77,87,105,55,24,31,31,0,0,0,0,1,1,0,0,0,0,0,0,0,10,7,0,0,0
56,97,78,73,94,1,1,0,3,0,38,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
66,115,76,71,94,0,0,2,3,27,19,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0
135,90,76,71,94,0,0,50,12,36,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,129,76,71,94,0,1,2,0,2,0,0,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0
77,82,76,71,94,0,0,19,44,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,87,78,71,94,0,0,14,32,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,1
82,97,76,71,94,0,11,38,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,0,4,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,102,86,118,94,3,2,0,0,0,20,41,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0
103,77,76,71,94,1,29,19,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,88,76,71,94,0,0,21,3,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,77,76,71,94,0,0,0,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,154,76,71,94,0,0,0,2,19,44,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,78,71,94,0,0,0,0,22,24,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
37,132,76,71,94,1,2,0,0,0,1,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,83,76,71,94,0,2,13,50,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,85,76,71,94,0,0,3,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,77,76,71,94,2,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,77,76,71,94,0,5,69,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,77,83,71,94,25,24,0,37,9,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
33,111,76,100,128,0,1,3,0,0,0,16,36,0,0,0,0,0,0,0,0,0,4,33,0,0,0
15,105,102,71,94,0,0,1,1,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0
66,141,119,81,94,0,0,0,0,46,0,0,41,35,0,0,0,13,28,0,0,0,0,0,0,0,0
60,96,76,71,94,3,0,0,0,3,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,76,75,100,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
130,77,76,71,97,9,37,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
183,98,76,71,94,44,19,0,8,71,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,98,76,71,94,0,1,2,2,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,77,76,71,94,0,0,14,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,80,76,71,94,0,23,23,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
47,88,76,113,114,0,0,0,0,4,41,2,1,0,0,0,0,0,0,0,0,0,36,3,0,0,0
89,95,76,71,94,2,2,48,2,1,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,81,76,71,94,0,1,18,7,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,44,19,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,90,76,71,94,2,7,0,0,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,77,76,71,94,0,52,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,83,77,71,94,0,39,18,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1
102,77,76,71,94,0,0,14,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,114,76,71,94,0,1,2,1,0,0,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,95,76,71,94,0,1,4,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,108,76,71,94,0,0,0,3,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,77,76,71,94,31,33,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,76,71,94,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,131,81,71,94,0,0,16,65,0,0,0,0,45,14,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,3,0,1,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,118,86,158,0,0,8,57,0,0,0,0,0,0,0,0,8,33,0,0,0,0,0,7,28,0
92,87,77,71,94,23,23,2,0,6,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81,77,76,71,94,0,0,4,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,77,76,71,94,0,62,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,146,80,71,94,0,0,0,0,44,6,57,0,34,10,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,37,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,84,76,71,94,46,0,0,4,2,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,111,76,72,160,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,3,32,0
64,78,76,71,94,9,37,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,42,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,140,100,71,94,0,0,0,0,0,0,30,31,1,13,32,0,0,0,0,0,0,0,0,0,0,0
90,110,76,71,94,0,0,12,11,44,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,76,71,94,0,0,44,5,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,42,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,96,76,71,94,2,1,0,31,47,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,44,19,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,114,78,71,94,56,25,0,0,0,1,35,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,135,95,72,97,0,43,11,0,0,0,0,0,15,60,0,0,0,0,0,0,0,0,1,2,0,0
52,86,132,77,94,0,2,1,1,10,38,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0
25,115,76,71,94,0,0,1,3,4,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,76,71,94,0,0,50,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,108,78,71,94,0,0,0,0,0,8,53,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
71,77,88,73,94,0,0,62,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,1
22,159,89,82,94,0,0,0,0,0,0,0,39,25,39,0,0,0,0,0,0,7,1,0,0,0,0
79,77,76,71,94,0,0,61,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,109,171,135,94,0,0,0,0,0,52,9,0,0,0,3,54,8,0,32,37,0,0,0,0,0,0
74,79,76,71,94,0,0,31,31,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,87,76,71,94,0,5,0,0,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,77,76,71,97,0,6,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
91,77,77,72,94,44,31,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,77,76,71,94,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,130,94,71,94,0,0,0,0,0,22,39,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0
63,80,76,71,94,0,0,0,0,46,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,140,108,71,94,0,19,44,0,0,0,0,0,29,20,40,0,0,0,0,0,0,0,0,0,0,0
60,77,76,89,141,0,1,2,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0
56,131,81,71,94,0,0,41,5,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,0
132,77,76,71,94,19,69,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,97,76,71,94,0,0,0,51,13,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,92,76,73,95,0,0,0,2,1,61,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
132,77,77,71,94,38,27,0,56,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
74,77,76,75,96,2,1,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
80,77,76,71,94,19,44,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,93,76,72,94,0,44,81,0,0,23,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,147,81,71,94,0,0,63,16,0,0,0,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0
18,79,107,96,94,0,3,3,0,0,0,0,0,0,3,0,0,0,14,27,0,0,0,0,0,0,0
60,93,76,71,94,0,0,3,3,0,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,77,76,71,94,0,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,84,83,71,94,18,28,0,0,0,0,0,2,5,0,0,5,1,0,0,0,0,0,0,0,0,1
55,103,76,71,94,0,0,0,1,3,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,91,111,71,94,105,20,0,2,0,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,0
115,77,76,71,94,0,23,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,77,76,73,96,68,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
85,110,76,71,94,19,45,0,0,0,1,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0,1
90,77,76,90,139,0,39,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0
75,119,76,71,94,37,25,1,2,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,1
117,77,76,75,99,0,0,36,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
79,77,76,71,94,0,1,5,8,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,79,99,71,94,37,9,0,0,0,0,3,0,0,0,0,4,15,0,0,0,0,0,0,0,0,1
98,114,76,71,94,3,2,2,0,0,91,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,95,109,71,94,0,42,5,0,0,0,0,2,0,0,25,18,0,0,0,0,0,0,0,0,0,0
62,78,79,71,94,0,9,41,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
72,81,83,71,94,0,0,31,31,0,0,0,4,1,0,0,2,4,0,0,0,0,0,0,0,0,1
74,105,120,71,94,0,0,20,44,1,0,0,2,4,0,33,24,0,0,0,0,0,0,0,0,0,0
77,78,76,71,94,5,13,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,77,76,71,94,0,7,41,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,101,79,71,94,0,2,1,0,0,66,12,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
56,77,114,87,94,14,32,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0
75,141,98,71,94,0,0,0,23,23,0,37,8,0,47,11,0,0,0,0,0,0,0,0,0,0,0
77,104,98,71,94,0,29,38,0,0,0,2,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0
63,79,76,71,94,37,10,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,77,81,71,94,0,0,14,32,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
59,77,78,71,94,0,0,11,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
81,77,76,71,94,1,8,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,77,76,71,94,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,125,160,71,94,0,0,0,0,0,0,0,0,0,38,36,9,33,0,0,0,0,0,0,0,0,0
84,96,76,71,94,32,14,0,1,3,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
